Unnamed: 0,brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg,year,country
580,Mazda,Eunos Roadster V-Special Type II (NA) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0531.jpg,24000.0,FR,128.0,1000.0,157.0,96 to ? W/Kg,1993.0,🇯🇵
581,Mazda,Eunos Roadster VR-Limited (NA) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0530.jpg,20800.0,FR,128.0,990.0,157.0,97 to ? W/Kg,1995.0,🇯🇵
582,Mazda,Familia Sedan Sport 20 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0543.jpg,18980.0,FF,163.0,1170.0,177.0,103 to ? W/Kg,2002.0,🇯🇵
584,Mazda,KUSABI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0562.jpg,50000.0,FF,143.0,900.0,180.0,119 to ? W/Kg,2003.0,🇯🇵
586,Mazda,Lantis Coupe 2000 Type R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0549.jpg,19920.0,FF,168.0,1200.0,179.0,104 to ? W/Kg,1993.0,🇯🇵
587,Mazda,MX-5 (NA) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0517.jpg,17000.0,FR,118.0,940.0,137.0,94 to ? W/Kg,1989.0,🇯🇵
588,Mazda,"MX-5 1.8 RS (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0541.jpg,22950.0,FR,143.0,1030.0,163.0,104 to ? W/Kg,1998.0,🇯🇵
589,Mazda,"MX-5 1600 NR-A (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0523.jpg,20500.0,FR,123.0,1050.0,142.0,88 to ? W/Kg,2004.0,🇯🇵
590,Mazda,"MX-5 1800 RS (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0554.jpg,23280.0,FR,158.0,1070.0,170.0,110 to ? W/Kg,2000.0,🇯🇵
591,Mazda,"MX-5 1800 RS (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0553.jpg,23500.0,FR,158.0,1080.0,170.0,109 to ? W/Kg,2004.0,🇯🇵
592,Mazda,"MX-5 J-Limited (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0516.jpg,19000.0,FR,118.0,940.0,137.0,94 to ? W/Kg,1991.0,🇯🇵
593,Mazda,"MX-5 J-Limited II (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0535.jpg,20300.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1993.0,🇯🇵
594,Mazda,MX-5 Miata (NA) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0518.jpg,17000.0,FR,118.0,940.0,137.0,94 to ? W/Kg,1989.0,🇯🇵
595,Mazda,"MX-5 Miata 1.8 RS (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0542.jpg,22950.0,FR,143.0,1030.0,163.0,104 to ? W/Kg,1998.0,🇯🇵
596,Mazda,"MX-5 Miata 1600 NR-A (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0522.jpg,20500.0,FR,123.0,1050.0,142.0,88 to ? W/Kg,2004.0,🇯🇵
597,Mazda,"MX-5 Miata 1800 RS (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0555.jpg,23280.0,FR,158.0,1070.0,170.0,110 to ? W/Kg,2000.0,🇯🇵
598,Mazda,"MX-5 Miata 1800 RS (NB, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0552.jpg,23500.0,FR,158.0,1080.0,170.0,109 to ? W/Kg,2004.0,🇯🇵
599,Mazda,"MX-5 Miata J-Limited (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0515.jpg,19000.0,FR,118.0,940.0,137.0,94 to ? W/Kg,1991.0,🇯🇵
600,Mazda,"MX-5 Miata J-Limited II (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0534.jpg,20300.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1993.0,🇯🇵
601,Mazda,"MX-5 Miata S-Special Type I (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0527.jpg,19950.0,FR,128.0,1000.0,157.0,96 to ? W/Kg,1995.0,🇯🇵
602,Mazda,"MX-5 Miata SR-Limited (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0532.jpg,18980.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1997.0,🇯🇵
603,Mazda,"MX-5 Miata V-Special Type II (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0538.jpg,24000.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1993.0,🇯🇵
604,Mazda,"MX-5 Miata VR-Limited (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0536.jpg,20800.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1995.0,🇯🇵
605,Mazda,"MX-5 S-Special Type I (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0528.jpg,19950.0,FR,128.0,1000.0,157.0,96 to ? W/Kg,1995.0,🇯🇵
606,Mazda,"MX-5 SR-Limited (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0533.jpg,18980.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1997.0,🇯🇵
607,Mazda,"MX-5 V-Special Type II (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0539.jpg,24000.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1993.0,🇯🇵
608,Mazda,"MX-5 VR-Limited (NA, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0537.jpg,20800.0,FR,128.0,980.0,157.0,98 to ? W/Kg,1995.0,🇯🇵
610,Mazda,Mazda6 5-door ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0551.jpg,23500.0,FF,175.0,1390.0,215.0,94 to ? W/Kg,2003.0,🇯🇵
613,Mazda,Mazdaspeed Atenza ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0585.jpg,60000.0,4WD,296.0,1070.0,379.0,207 to ? W/Kg,2005.0,🇯🇵
614,Mazda,Protégé ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0545.jpg,18980.0,FF,163.0,1170.0,177.0,103 to ? W/Kg,2002.0,🇯🇵
615,Mazda,"RX-7 GT-LIMITED (FC, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0560.jpg,16900.0,FR,182.0,1280.0,245.0,106 to ? W/Kg,1985.0,🇯🇵
616,Mazda,RX-7 GT-X (FC) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0564.jpg,24860.0,FR,202.0,1250.0,270.0,121 to ? W/Kg,1990.0,🇯🇵
617,Mazda,"RX-7 GT-X (FC, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0565.jpg,24860.0,FR,202.0,1250.0,270.0,121 to ? W/Kg,1990.0,🇯🇵
619,Mazda,RX-7 Spirit R Type A (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0596.jpg,40000.0,FR,276.0,1270.0,314.0,162 to ? W/Kg,2002.0,🇯🇵
621,Mazda,"RX-7 Type R (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0580.jpg,38500.0,FR,251.0,1260.0,294.0,149 to ? W/Kg,1991.0,🇯🇵
622,Mazda,"RX-7 Type R (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0574.jpg,39100.0,FR,251.0,1260.0,294.0,149 to ? W/Kg,1993.0,🇯🇵
623,Mazda,RX-7 Type R Bathurst R (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0593.jpg,33980.0,FR,276.0,1260.0,314.0,163 to ? W/Kg,2001.0,🇯🇵
624,Mazda,"RX-7 Type R-S (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0572.jpg,38900.0,FR,251.0,1260.0,294.0,149 to ? W/Kg,1995.0,🇯🇵
625,Mazda,RX-7 Type RS (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0591.jpg,38480.0,FR,276.0,1280.0,314.0,161 to ? W/Kg,2000.0,🇯🇵
626,Mazda,RX-7 Type RS (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0592.jpg,37780.0,FR,276.0,1280.0,314.0,161 to ? W/Kg,1998.0,🇯🇵
627,Mazda,"RX-7 Type RS (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0584.jpg,36650.0,FR,261.0,1280.0,294.0,152 to ? W/Kg,1996.0,🇯🇵
628,Mazda,RX-7 Type RS-R (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0586.jpg,36250.0,FR,261.0,1280.0,294.0,152 to ? W/Kg,1997.0,🇯🇵
629,Mazda,RX-7 Type RZ (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0594.jpg,39980.0,FR,276.0,1270.0,314.0,162 to ? W/Kg,2000.0,🇯🇵
630,Mazda,"RX-7 Type RZ (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0582.jpg,40150.0,FR,251.0,1230.0,294.0,153 to ? W/Kg,1992.0,🇯🇵
631,Mazda,"RX-7 Type RZ (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0578.jpg,43500.0,FR,251.0,1240.0,294.0,152 to ? W/Kg,1993.0,🇯🇵
632,Mazda,"RX-7 Type RZ (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0576.jpg,39600.0,FR,251.0,1250.0,294.0,150 to ? W/Kg,1995.0,🇯🇵
633,Mazda,"RX-7 Type RZ (FD, J) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0588.jpg,39750.0,FR,261.0,1250.0,294.0,156 to ? W/Kg,1996.0,🇯🇵
634,Mazda,RX-8 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0563.jpg,24000.0,FR,207.0,1310.0,221.0,118 to ? W/Kg,2003.0,🇯🇵
635,Mazda,RX-8 Concept (Type-1) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0590.jpg,65000.0,FR,246.0,1200.0,207.0,153 to ? W/Kg,2001.0,🇯🇵
638,Mazda,RX-8 Type E ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0566.jpg,27500.0,FR,207.0,1330.0,221.0,116 to ? W/Kg,2003.0,🇯🇵
639,Mazda,RX-8 Type S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0569.jpg,27500.0,FR,246.0,1310.0,216.0,140 to ? W/Kg,2003.0,🇯🇵
640,Mazda,RX-8 Type S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0570.jpg,28980.0,FR,246.0,1310.0,216.0,140 to ? W/Kg,2007.0,🇯🇵
642,Mazda,Roadster 1.8 RS (NB) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0540.jpg,22950.0,FR,143.0,1030.0,163.0,104 to ? W/Kg,1998.0,🇯🇵
643,Mazda,Roadster 1600 NR-A (NB) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0521.jpg,20500.0,FR,123.0,1050.0,142.0,88 to ? W/Kg,2004.0,🇯🇵
644,Mazda,Roadster 1800 RS (NB) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0546.jpg,23280.0,FR,158.0,1070.0,170.0,110 to ? W/Kg,2000.0,🇯🇵
645,Mazda,Roadster 1800 RS (NB) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0547.jpg,23500.0,FR,158.0,1080.0,170.0,109 to ? W/Kg,2004.0,🇯🇵
646,Mazda,Roadster RS (NC) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0561.jpg,25000.0,FR,168.0,1100.0,189.0,114 to 338 W/Kg,2007.0,🇯🇵
648,Mazda,SAVANNA RX-7 GT-Limited (FC) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0559.jpg,16900.0,FR,182.0,1280.0,245.0,106 to ? W/Kg,1985.0,🇯🇵
649,Mazda,SAVANNA RX-7 INFINI III (FC) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0567.jpg,27040.0,FR,212.0,1230.0,274.0,128 to ? W/Kg,1990.0,🇯🇵
650,Mazda,éfini RX-7 Type R (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0579.jpg,38500.0,FR,251.0,1260.0,294.0,149 to ? W/Kg,1991.0,🇯🇵
651,Mazda,éfini RX-7 Type R (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0573.jpg,39100.0,FR,251.0,1260.0,294.0,149 to ? W/Kg,1993.0,🇯🇵
652,Mazda,éfini RX-7 Type R-S (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0571.jpg,38900.0,FR,251.0,1260.0,294.0,149 to ? W/Kg,1995.0,🇯🇵
653,Mazda,éfini RX-7 Type RS (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0583.jpg,36650.0,FR,261.0,1280.0,294.0,152 to ? W/Kg,1996.0,🇯🇵
654,Mazda,éfini RX-7 Type RZ (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0581.jpg,40150.0,FR,251.0,1230.0,294.0,153 to ? W/Kg,1992.0,🇯🇵
655,Mazda,éfini RX-7 Type RZ (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0577.jpg,43500.0,FR,251.0,1240.0,294.0,152 to ? W/Kg,1993.0,🇯🇵
656,Mazda,éfini RX-7 Type RZ (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0575.jpg,39600.0,FR,251.0,1250.0,294.0,150 to ? W/Kg,1995.0,🇯🇵
657,Mazda,éfini RX-7 Type RZ (FD) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0587.jpg,39750.0,FR,261.0,1250.0,294.0,156 to ? W/Kg,1996.0,🇯🇵
658,McLaren,F1 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0196.jpg,1000000.0,MR,627.0,1140.0,651.0,411 to 696 W/Kg,1994.0,🇬🇧
659,McLaren,F1 GTR - BMW (Kokusai Kaihatsu UK Racing) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0197.jpg,1750000.0,MR,600.0,1050.0,651.0,427 to ? W/Kg,1995.0,🇬🇧
660,McLaren,F1 GTR Race Car Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0198.jpg,1750000.0,MR,600.0,1050.0,651.0,427 to ? W/Kg,1995.0,🇬🇧
662,McLaren,MP4-12C ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0195.jpg,225000.0,MR,592.0,1350.0,600.0,327 to 657 W/Kg,2010.0,🇬🇧
663,Mercedes-Benz,190 E 2.5 -16 Evolution II ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0204.jpg,67910.0,FR,232.0,1340.0,245.0,129 to ? W/Kg,1991.0,🇩🇪
665,Mercedes-Benz,300 SL Coupé ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0202.jpg,237690.0,FR,212.0,1295.0,274.0,122 to ? W/Kg,1954.0,🇩🇪
667,Mercedes-Benz,A 160 Avantgarde ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0200.jpg,33020.0,FF,101.0,1115.0,150.0,67 to ? W/Kg,1998.0,🇩🇪
671,Mercedes-Benz,C 63 AMG ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0211.jpg,104400.0,FR,451.0,1730.0,600.0,194 to 565 W/Kg,2008.0,🇩🇪
672,Mercedes-Benz,CL 600 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0207.jpg,177850.0,FR,362.0,1955.0,530.0,138 to ? W/Kg,2000.0,🇩🇪
673,Mercedes-Benz,CLK 55 AMG ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0209.jpg,147770.0,FR,347.0,1620.0,510.0,160 to ? W/Kg,2000.0,🇩🇪
675,Mercedes-Benz,E 55 AMG ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0210.jpg,105330.0,FR,469.0,1910.0,700.0,183 to ? W/Kg,2002.0,🇩🇪
676,Mercedes-Benz,SL 500 (R129) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0205.jpg,168090.0,FR,302.0,1800.0,460.0,125 to ? W/Kg,1998.0,🇩🇪
677,Mercedes-Benz,SL 500 (R230) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0206.jpg,127620.0,FR,302.0,1840.0,460.0,122 to ? W/Kg,2002.0,🇩🇪
678,Mercedes-Benz,SL 55 AMG (R230) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0212.jpg,125000.0,FR,493.0,1970.0,700.0,187 to 445 W/Kg,2002.0,🇩🇪
679,Mercedes-Benz,SL 600 (R129) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0208.jpg,210270.0,FR,388.0,2029.0,570.0,143 to ? W/Kg,1998.0,🇩🇪
680,Mercedes-Benz,SL 600 (R230) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0213.jpg,177700.0,FR,493.0,2025.0,800.0,182 to ? W/Kg,2004.0,🇩🇪
681,Mercedes-Benz,SL 65 AMG (R230) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0215.jpg,190700.0,FR,603.0,2028.0,1000.0,222 to ? W/Kg,2004.0,🇩🇪
682,Mercedes-Benz,SLK 230 Kompressor ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0201.jpg,42130.0,FR,193.0,1325.0,280.0,109 to ? W/Kg,1998.0,🇩🇪
683,Mercedes-Benz,SLR McLaren ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0219.jpg,610000.0,FR,616.0,1768.0,780.0,260 to ? W/Kg,2003.0,🇩🇪
684,Mercedes-Benz,SLR McLaren ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0218.jpg,598500.0,FR,617.0,1768.0,780.0,260 to ? W/Kg,2009.0,🇩🇪
685,Mercedes-Benz,SLS AMG ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0216.jpg,197620.0,FR,553.0,1620.0,650.0,255 to ? W/Kg,2010.0,🇩🇪
686,Mercedes-Benz,SLS AMG GT3 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0221.jpg,435000.0,FR,553.0,1350.0,600.0,306 to ? W/Kg,2011.0,🇩🇪
689,Mercedes-Benz,Sauber Mercedes C9 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0223.jpg,2150000.0,MR,710.0,893.0,784.0,594 to 934 W/Kg,1989.0,🇩🇪
690,Mercury,Cougar XR-7 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1115.jpg,47280.0,FR,310.0,1418.0,581.0,163 to ? W/Kg,1967.0,🇺🇸
691,Mine's,BNR34 SKYLINE GT-R N1 base ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0609.jpg,200000.0,4WD,592.0,1340.0,588.0,329 to ? W/Kg,2006.0,🇯🇵
692,Mine's,BNR34 SKYLINE GT-R V*spec N1 base ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0608.jpg,200000.0,4WD,592.0,1340.0,588.0,329 to ? W/Kg,2000.0,🇯🇵
693,Mine's,LANCER EVOLUTION VI ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0607.jpg,150000.0,4WD,394.0,1210.0,397.0,243 to ? W/Kg,2000.0,🇯🇵
694,Mitsubishi,3000GT MR (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0652.jpg,39800.0,4WD,276.0,1680.0,426.0,123 to ? W/Kg,1995.0,🇯🇵
695,Mitsubishi,3000GT MR (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0659.jpg,39790.0,4WD,276.0,1670.0,426.0,123 to ? W/Kg,1998.0,🇯🇵
696,Mitsubishi,3000GT SL (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0622.jpg,29910.0,4WD,222.0,1610.0,274.0,102 to ? W/Kg,1995.0,🇯🇵
697,Mitsubishi,3000GT SL (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0627.jpg,29980.0,4WD,222.0,1610.0,274.0,102 to ? W/Kg,1996.0,🇯🇵
698,Mitsubishi,3000GT SL (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0632.jpg,29980.0,4WD,222.0,1600.0,274.0,103 to ? W/Kg,1998.0,🇯🇵
699,Mitsubishi,3000GT SR (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0623.jpg,29910.0,4WD,222.0,1610.0,274.0,102 to ? W/Kg,1995.0,🇯🇵
700,Mitsubishi,3000GT SR (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0628.jpg,29980.0,4WD,222.0,1610.0,274.0,102 to ? W/Kg,1996.0,🇯🇵
701,Mitsubishi,3000GT SR (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0633.jpg,29980.0,4WD,222.0,1600.0,274.0,103 to ? W/Kg,1998.0,🇯🇵
702,Mitsubishi,3000GT VR-4 (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0657.jpg,43230.0,4WD,276.0,1680.0,426.0,123 to ? W/Kg,1998.0,🇯🇵
703,Mitsubishi,3000GT VR-4 Turbo (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0651.jpg,43150.0,4WD,276.0,1710.0,426.0,120 to ? W/Kg,1995.0,🇯🇵
704,Mitsubishi,3000GT VR-4 Turbo (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0655.jpg,43230.0,4WD,276.0,1710.0,426.0,120 to ? W/Kg,1996.0,🇯🇵
705,Mitsubishi,3000GT VR-4 Turbo (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0658.jpg,43230.0,4WD,276.0,1680.0,426.0,123 to ? W/Kg,1998.0,🇯🇵
706,Mitsubishi,AIRTREK Turbo-R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0637.jpg,22950.0,4WD,237.0,1520.0,343.0,116 to ? W/Kg,2002.0,🇯🇵
707,Mitsubishi,COLT 1.5 Sport X Version ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0612.jpg,14950.0,FF,97.0,1030.0,132.0,70 to ? W/Kg,2002.0,🇯🇵
711,Mitsubishi,ECLIPSE GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0644.jpg,25000.0,FF,263.0,1575.0,353.0,124 to ? W/Kg,2006.0,🇯🇵
712,Mitsubishi,ECLIPSE GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0640.jpg,21420.0,FF,227.0,1330.0,289.0,127 to ? W/Kg,1995.0,🇯🇵
713,Mitsubishi,ECLIPSE Spyder GTS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0624.jpg,26780.0,FF,210.0,1510.0,277.0,104 to ? W/Kg,2003.0,🇯🇵
714,Mitsubishi,FTO GP Version R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0634.jpg,21600.0,FF,197.0,1150.0,200.0,128 to ? W/Kg,1997.0,🇯🇵
715,Mitsubishi,FTO GP Version R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0635.jpg,21600.0,FF,197.0,1150.0,200.0,128 to ? W/Kg,1999.0,🇯🇵
716,Mitsubishi,FTO GPX ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0625.jpg,22870.0,FF,197.0,1170.0,200.0,126 to ? W/Kg,1994.0,🇯🇵
717,Mitsubishi,FTO GPX ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0629.jpg,22870.0,FF,197.0,1170.0,200.0,126 to ? W/Kg,1997.0,🇯🇵
718,Mitsubishi,FTO GPX ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0630.jpg,23330.0,FF,197.0,1170.0,200.0,126 to ? W/Kg,1999.0,🇯🇵
719,Mitsubishi,FTO GR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0618.jpg,18870.0,FF,168.0,1150.0,186.0,109 to ? W/Kg,1994.0,🇯🇵
720,Mitsubishi,FTO GR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0620.jpg,18870.0,FF,177.0,1150.0,191.0,115 to ? W/Kg,1997.0,🇯🇵
722,Mitsubishi,GALANT 2.0 DOHC Turbo VR-4 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0638.jpg,27810.0,4WD,202.0,1340.0,294.0,113 to ? W/Kg,1989.0,🇯🇵
723,Mitsubishi,GALANT GTO MR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0615.jpg,21800.0,FR,123.0,980.0,142.0,94 to ? W/Kg,1970.0,🇯🇵
724,Mitsubishi,GTO SR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0621.jpg,29910.0,4WD,222.0,1610.0,274.0,102 to ? W/Kg,1995.0,🇯🇵
725,Mitsubishi,GTO SR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0626.jpg,29980.0,4WD,222.0,1610.0,274.0,102 to ? W/Kg,1996.0,🇯🇵
726,Mitsubishi,GTO SR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0631.jpg,29980.0,4WD,222.0,1600.0,274.0,103 to ? W/Kg,1998.0,🇯🇵
727,Mitsubishi,GTO Twin Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0650.jpg,43150.0,4WD,276.0,1710.0,426.0,120 to ? W/Kg,1995.0,🇯🇵
728,Mitsubishi,GTO Twin Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0654.jpg,43230.0,4WD,276.0,1710.0,426.0,120 to ? W/Kg,1996.0,🇯🇵
729,Mitsubishi,GTO Twin Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0656.jpg,43230.0,4WD,276.0,1680.0,426.0,123 to ? W/Kg,1998.0,🇯🇵
730,Mitsubishi,GTO Twin Turbo MR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0649.jpg,39800.0,4WD,276.0,1680.0,426.0,123 to ? W/Kg,1995.0,🇯🇵
731,Mitsubishi,GTO Twin Turbo MR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0660.jpg,39790.0,4WD,276.0,1670.0,426.0,123 to ? W/Kg,1998.0,🇯🇵
732,Mitsubishi,HSR-II ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0678.jpg,300000.0,4WD,334.0,1200.0,441.0,208 to ? W/Kg,1989.0,🇯🇵
733,Mitsubishi,LEGNUM VR-4 Type V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0642.jpg,28500.0,4WD,276.0,1550.0,363.0,133 to ? W/Kg,1998.0,🇯🇵
735,Mitsubishi,Lancer 1600 GSR,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0616.jpg,14200.0,FR,108.0,825.0,139.0,98 to ? W/Kg,1974.0,🇯🇵
736,Mitsubishi,Lancer EX 1800GSR IC Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0617.jpg,26790.0,FR,158.0,1085.0,216.0,109 to ? W/Kg,1983.0,🇯🇵
